,runTime,Value
Heuristic,0.0,48.0
Heuristic,0.005510091781616211,48.0
Heuristic,13.356961250305176,74.0
Heuristic,19.16871738433838,81.0
Heuristic,25.98789143562317,92.0
Heuristic,34.99503517150879,104.0
Heuristic,43.895533323287964,110.0
Heuristic,53.45763397216797,113.0
Heuristic,64.30405330657959,114.0
Heuristic,73.6743712425232,116.0
Heuristic,110.8181939125061,118.0
Heuristic,117.56028938293457,119.0
Heuristic,157.37922406196594,120.0
Heuristic,172.49064803123474,121.0
Heuristic,181.31760621070862,123.0
Heuristic,190.30066442489624,124.0
Heuristic,230.56940054893494,125.0
Heuristic,346.6941890716553,126.0
Heuristic,361.7368359565735,127.0
Heuristic,401.00006461143494,128.0
Heuristic,501.657363653183,129.0
Heuristic,1093.494061946869,130.0
Heuristic,1135.283287525177,131.0
