,runTime,Value
Heuristic,0.0,84.0
Heuristic,0.009000539779663086,84.0
Heuristic,17.21364974975586,167.0
Heuristic,38.08240628242493,199.0
Heuristic,56.04833769798279,210.0
Heuristic,78.03169631958008,224.0
Heuristic,97.23143482208252,226.0
Heuristic,116.60946679115295,227.0
Heuristic,137.87725186347961,232.0
Heuristic,156.52715730667114,233.0
Heuristic,186.4706175327301,237.0
Heuristic,209.48897457122803,242.0
Heuristic,227.56710195541382,245.0
Heuristic,271.5630946159363,246.0
Heuristic,651.4960887432098,247.0
Heuristic,744.3900058269501,253.0
Heuristic,791.2835695743561,255.0
Heuristic,805.7569417953491,257.0
Heuristic,819.7603404521942,261.0
Heuristic,900.6890671253204,262.0
Heuristic,928.6340396404266,263.0
Heuristic,954.3328151702881,264.0
Heuristic,982.1298153400421,266.0
Heuristic,1595.7007007598877,267.0
Heuristic,1677.3283250331879,268.0
Heuristic,1765.527074098587,273.0
