,runTime,Value
Heuristic,0.0,82.0
Heuristic,0.007248878479003906,82.0
Heuristic,13.598453044891357,110.0
Heuristic,25.047325611114502,123.0
Heuristic,38.3247492313385,127.0
Heuristic,54.66548681259155,129.0
Heuristic,69.48842453956604,132.0
Heuristic,81.55486345291138,134.0
Heuristic,94.24517488479614,136.0
Heuristic,214.0549499988556,137.0
Heuristic,284.5999975204468,138.0
Heuristic,332.9929533004761,139.0
Heuristic,349.63878083229065,140.0
Heuristic,364.47771668434143,142.0
Heuristic,474.55563378334045,143.0
Heuristic,972.1747109889984,144.0
Heuristic,1496.1899428367615,145.0
