,runTime,Value
Heuristic,0.0,120.0
Heuristic,0.014432191848754883,120.0
Heuristic,16.27337956428528,234.0
Heuristic,46.92692255973816,263.0
Heuristic,77.16369104385376,278.0
Heuristic,101.02453637123108,284.0
Heuristic,127.56126499176025,288.0
Heuristic,152.71565580368042,292.0
Heuristic,181.36158728599548,298.0
Heuristic,236.5508110523224,300.0
Heuristic,257.9521028995514,302.0
Heuristic,345.9890649318695,303.0
Heuristic,376.67819714546204,304.0
Heuristic,403.43811535835266,307.0
Heuristic,650.8222184181213,310.0
Heuristic,689.347971200943,312.0
Heuristic,860.2250769138336,313.0
Heuristic,1063.5183107852936,315.0
