,runTime,Value
Heuristic,0.0,68.0
Heuristic,0.009010076522827148,68.0
Heuristic,16.45813226699829,109.0
Heuristic,26.65416193008423,130.0
Heuristic,39.898123025894165,146.0
Heuristic,53.91216444969177,149.0
Heuristic,68.30417013168335,152.0
Heuristic,81.8534631729126,154.0
Heuristic,96.237877368927,159.0
Heuristic,110.68826699256897,160.0
Heuristic,126.21251583099365,161.0
Heuristic,166.72521305084229,164.0
Heuristic,209.04722046852112,165.0
Heuristic,220.4782919883728,168.0
Heuristic,238.06275868415833,170.0
Heuristic,524.5652740001678,171.0
Heuristic,548.2676651477814,176.0
Heuristic,617.895763874054,177.0
Heuristic,627.2076201438904,178.0
Heuristic,950.6577863693237,180.0
Heuristic,957.7846789360046,181.0
