,runTime,Value
Heuristic,0.0,84.0
Heuristic,0.009103536605834961,84.0
Heuristic,38.45875072479248,109.0
Heuristic,48.140318155288696,133.0
Heuristic,59.45610284805298,151.0
Heuristic,71.06172037124634,159.0
Heuristic,79.49888300895691,170.0
Heuristic,103.60729098320007,171.0
Heuristic,112.92361664772034,177.0
Heuristic,125.99949598312378,181.0
Heuristic,137.12655544281006,185.0
Heuristic,149.96827793121338,190.0
Heuristic,161.19909048080444,192.0
Heuristic,209.00668263435364,196.0
Heuristic,222.50218152999878,198.0
Heuristic,249.74736523628235,200.0
Heuristic,272.99971532821655,202.0
Heuristic,297.0122413635254,206.0
Heuristic,311.79498863220215,207.0
Heuristic,402.26192140579224,208.0
Heuristic,416.74706983566284,209.0
Heuristic,429.7743203639984,210.0
Heuristic,906.8785033226013,211.0
Heuristic,917.4979224205017,212.0
Heuristic,1035.1140117645264,213.0
Heuristic,1095.224573135376,214.0
