,runTime,Value
Heuristic,0.0,42.0
Heuristic,0.003016233444213867,42.0
Heuristic,7.28793478012085,57.0
Heuristic,10.301108121871948,66.0
Heuristic,13.657420635223389,73.0
Heuristic,17.598995447158813,84.0
Heuristic,22.164454460144043,88.0
Heuristic,29.499583959579468,89.0
Heuristic,36.240994930267334,93.0
Heuristic,45.75551128387451,97.0
Heuristic,52.66463088989258,101.0
Heuristic,59.47418785095215,102.0
Heuristic,70.17520999908447,103.0
Heuristic,185.27639317512512,104.0
Heuristic,254.83629965782166,105.0
Heuristic,320.56127190589905,106.0
Heuristic,625.066388130188,107.0
Heuristic,949.1456696987152,108.0
Heuristic,981.9059164524078,109.0
Heuristic,1476.9321916103363,110.0
