,runTime,Value
Heuristic,0.0,96.0
Heuristic,0.009108781814575195,96.0
Heuristic,16.158098697662354,199.0
Heuristic,32.85038471221924,218.0
Heuristic,52.0883903503418,228.0
Heuristic,69.33022475242615,230.0
Heuristic,87.75462126731873,237.0
Heuristic,109.57475399971008,244.0
Heuristic,126.95884466171265,248.0
Heuristic,144.84945940971375,254.0
Heuristic,289.23389768600464,257.0
Heuristic,376.2232539653778,258.0
Heuristic,395.01380920410156,261.0
Heuristic,423.7040011882782,262.0
Heuristic,585.1442565917969,263.0
Heuristic,890.6497166156769,265.0
Heuristic,1075.1332857608795,266.0
Heuristic,1154.772804737091,267.0
Heuristic,1751.3958127498627,268.0
