,runTime,Value
Heuristic,0.009716510772705078,68.0
Heuristic,15.895264148712158,103.0
Heuristic,42.35666108131409,112.0
Heuristic,76.0850338935852,132.0
Heuristic,135.99709630012512,142.0
Heuristic,137.02790880203247,146.0
Heuristic,196.07855105400085,149.0
Heuristic,257.0179717540741,154.0
Heuristic,318.54026794433594,158.0
Heuristic,376.96744179725647,161.0
Heuristic,436.85959458351135,164.0
Heuristic,497.83464908599854,165.0
Heuristic,697.1825385093689,168.0
Heuristic,818.8361871242523,169.0
Heuristic,1048.0565009117126,170.0
Heuristic,1098.756633758545,171.0
Heuristic,1454.99582529068,174.0
Heuristic,1455.0109949111938,176.0
Heuristic,1497.4729073047638,177.0
Heuristic,1641.7112329006195,178.0
Heuristic,2015.5508134365082,179.0
Heuristic,2058.484403848648,180.0
Heuristic,2703.435682296753,180.0
