,runTime,Value
Heuristic,0.010928630828857422,96.0
Heuristic,14.541855096817017,197.0
Heuristic,91.94266152381897,221.0
Heuristic,156.89956831932068,233.0
Heuristic,215.7752833366394,239.0
Heuristic,272.694943189621,246.0
Heuristic,332.5780234336853,251.0
Heuristic,393.4010286331177,253.0
Heuristic,453.42102885246277,255.0
Heuristic,512.5470597743988,258.0
Heuristic,572.6113560199738,259.0
Heuristic,707.3359794616699,261.0
Heuristic,753.6459958553314,262.0
Heuristic,880.2740757465363,263.0
Heuristic,1083.641544342041,264.0
Heuristic,1115.432301044464,266.0
Heuristic,1745.3471534252167,266.0
