,runTime,Value
Heuristic,0.009288311004638672,84.0
Heuristic,26.31381916999817,150.0
Heuristic,70.3647780418396,173.0
Heuristic,130.8142430782318,184.0
Heuristic,190.8335223197937,191.0
Heuristic,219.38816714286804,192.0
Heuristic,250.9587914943695,197.0
Heuristic,281.4088032245636,198.0
Heuristic,311.0475130081177,199.0
Heuristic,341.3497779369354,200.0
Heuristic,371.21989274024963,204.0
Heuristic,431.3763430118561,207.0
Heuristic,491.4851655960083,208.0
Heuristic,523.398505449295,209.0
Heuristic,551.6156570911407,211.0
Heuristic,611.1062009334564,212.0
Heuristic,739.6512162685394,214.0
Heuristic,778.8984487056732,216.0
Heuristic,889.3415694236755,217.0
Heuristic,1200.8656678199768,218.0
Heuristic,1604.3461146354675,219.0
Heuristic,1983.13272356987,220.0
Heuristic,2288.3141527175903,221.0
Heuristic,2944.7995462417603,221.0
