,runTime,Value
Heuristic,0.009420156478881836,48.0
Heuristic,2.1856322288513184,67.0
Heuristic,6.741080045700073,69.0
Heuristic,9.382797956466675,74.0
Heuristic,23.608027696609497,97.0
Heuristic,23.655248403549194,98.0
Heuristic,32.574793577194214,103.0
Heuristic,32.57778763771057,105.0
Heuristic,49.455573320388794,106.0
Heuristic,55.60061860084534,107.0
Heuristic,77.53456854820251,108.0
Heuristic,77.5366096496582,109.0
Heuristic,78.37050032615662,112.0
Heuristic,107.37952446937561,113.0
Heuristic,119.97556924819946,114.0
Heuristic,198.33195686340332,115.0
Heuristic,291.7056005001068,116.0
Heuristic,541.3039662837982,117.0
Heuristic,572.045660495758,118.0
Heuristic,603.3531625270844,119.0
Heuristic,636.0804576873779,120.0
Heuristic,636.2182133197784,120.0
