,runTime,Value
Heuristic,0.0,112.0
Heuristic,0.012028217315673828,112.0
Heuristic,14.611346960067749,222.0
Heuristic,35.84648537635803,242.0
Heuristic,58.4697949886322,262.0
Heuristic,84.12866139411926,270.0
Heuristic,108.60694789886475,271.0
Heuristic,132.37535762786865,281.0
Heuristic,156.49388337135315,282.0
Heuristic,185.94577074050903,285.0
Heuristic,208.83809542655945,288.0
Heuristic,231.31353402137756,289.0
Heuristic,252.39612674713135,291.0
Heuristic,274.2009265422821,292.0
Heuristic,297.13895058631897,294.0
Heuristic,474.90294218063354,296.0
Heuristic,541.5601263046265,297.0
Heuristic,566.1574711799622,298.0
Heuristic,1220.2903468608856,299.0
Heuristic,1220.2980206012726,300.0
Heuristic,1380.9773483276367,301.0
