,runTime,Value
Heuristic,0.0,48.0
Heuristic,0.006549358367919922,48.0
Heuristic,2.2286112308502197,79.0
Heuristic,3.5962607860565186,84.0
Heuristic,5.090012550354004,94.0
Heuristic,6.669538736343384,99.0
Heuristic,8.462512731552124,101.0
Heuristic,9.98808765411377,102.0
Heuristic,24.740089654922485,103.0
Heuristic,49.8384051322937,104.0
Heuristic,52.12370157241821,105.0
Heuristic,129.40676164627075,106.0
Heuristic,131.4187526702881,107.0
Heuristic,133.34671640396118,108.0
Heuristic,276.0927836894989,109.0
Heuristic,294.14176535606384,110.0
Heuristic,322.0384063720703,111.0
Heuristic,492.86844968795776,112.0
Heuristic,659.1384031772614,113.0
Heuristic,683.363043308258,116.0
Heuristic,840.0256061553955,120.0
