,runTime,Value,bound
Heuristic,0.0,104.0,312
Heuristic,12.641054391860962,217.0,312
Heuristic,33.54111862182617,244.0,312
Heuristic,61.220375299453735,257.0,312
Heuristic,82.36249899864197,266.0,312
Heuristic,102.91745376586914,267.0,312
Heuristic,124.10787010192871,271.0,312
Heuristic,144.87313175201416,277.0,312
Heuristic,168.02310180664062,278.0,312
Heuristic,190.0728623867035,285.0,312
Heuristic,2006.0041320323944,286.0,312
Heuristic,3600.1838171482086,286.0,312
