,runTime,Value
Heuristic,0.0,76.0
Heuristic,0.011167526245117188,76.0
Heuristic,15.617923259735107,132.0
Heuristic,32.28322696685791,153.0
Heuristic,48.07863426208496,167.0
Heuristic,62.32725381851196,175.0
Heuristic,80.2242751121521,178.0
Heuristic,137.78601622581482,180.0
Heuristic,155.9016854763031,181.0
Heuristic,245.52314972877502,182.0
Heuristic,277.04600191116333,183.0
Heuristic,305.3181645870209,184.0
Heuristic,394.6068480014801,185.0
Heuristic,444.2315013408661,186.0
Heuristic,612.6099927425385,188.0
Heuristic,675.0188846588135,190.0
Heuristic,692.1864414215088,191.0
Heuristic,723.0185980796814,192.0
Heuristic,893.3276646137238,193.0
Heuristic,936.9474406242371,194.0
Heuristic,1004.3161909580231,197.0
Heuristic,1263.9415926933289,198.0
Heuristic,1376.93172621727,200.0
Heuristic,1999.4813137054443,201.0
