,runTime,Value
Heuristic,0.0,104.0
Heuristic,0.009003162384033203,104.0
Heuristic,13.03376579284668,217.0
Heuristic,34.783891677856445,244.0
Heuristic,86.16530776023865,255.0
Heuristic,110.82676005363464,261.0
Heuristic,161.0998706817627,264.0
Heuristic,165.8594937324524,265.0
Heuristic,193.33515119552612,266.0
Heuristic,253.2753164768219,269.0
Heuristic,348.7165172100067,272.0
Heuristic,434.19032406806946,274.0
Heuristic,442.66719102859497,275.0
Heuristic,466.28005266189575,276.0
Heuristic,469.3017854690552,277.0
Heuristic,524.7260203361511,278.0
Heuristic,560.096268415451,279.0
Heuristic,563.6681690216064,281.0
Heuristic,626.6984589099884,282.0
Heuristic,652.3055431842804,283.0
Heuristic,716.9867260456085,284.0
Heuristic,744.6120185852051,285.0
Heuristic,801.4904551506042,286.0
Heuristic,835.6595873832703,287.0
Heuristic,965.3073046207428,288.0
Heuristic,1660.0146005153656,290.0
Heuristic,1775.9930410385132,291.0
Heuristic,2488.3951983451843,292.0
