,runTime,Value
Heuristic,0.0,92.0
Heuristic,0.014565706253051758,92.0
Heuristic,9.24129343032837,151.0
Heuristic,21.545207738876343,176.0
Heuristic,36.232120513916016,184.0
Heuristic,48.12214970588684,188.0
Heuristic,62.94395065307617,195.0
Heuristic,76.59816408157349,204.0
Heuristic,88.47530031204224,209.0
Heuristic,103.42305445671082,211.0
Heuristic,117.03593969345093,216.0
Heuristic,132.56453394889832,217.0
Heuristic,191.3113181591034,218.0
Heuristic,203.72711062431335,219.0
Heuristic,248.19261574745178,224.0
Heuristic,292.48148107528687,225.0
Heuristic,307.43433952331543,226.0
Heuristic,318.32903599739075,228.0
Heuristic,333.32596945762634,230.0
Heuristic,376.0206096172333,231.0
Heuristic,391.63777208328247,232.0
Heuristic,482.55770087242126,234.0
Heuristic,1338.910080909729,235.0
Heuristic,3317.9951186180115,236.0
