,runTime,Value
Heuristic,0.0,96.0
Heuristic,0.0072231292724609375,96.0
Heuristic,14.873286008834839,197.0
Heuristic,97.11161875724792,218.0
Heuristic,177.81563711166382,227.0
Heuristic,258.5472717285156,243.0
Heuristic,338.8782958984375,245.0
Heuristic,430.63820934295654,246.0
Heuristic,520.3977997303009,249.0
Heuristic,609.658221244812,255.0
Heuristic,732.4163973331451,257.0
Heuristic,841.2470951080322,262.0
Heuristic,963.4433705806732,263.0
Heuristic,1081.4736258983612,264.0
Heuristic,1655.3721051216125,265.0
Heuristic,1655.3822422027588,266.0
Heuristic,2773.4040355682373,267.0
Heuristic,2907.7415018081665,268.0
Heuristic,2907.7862050533295,269.0
Heuristic,3530.5644714832306,270.0
