,runTime,Value
Heuristic,0.0,100.0
Heuristic,0.00644993782043457,100.0
Heuristic,12.805135250091553,160.0
Heuristic,37.184207916259766,194.0
Heuristic,59.349167823791504,211.0
Heuristic,112.68658185005188,221.0
Heuristic,140.1971173286438,224.0
Heuristic,159.09883451461792,229.0
Heuristic,183.42176604270935,231.0
Heuristic,217.47211074829102,236.0
Heuristic,234.35620880126953,239.0
Heuristic,326.0986897945404,242.0
Heuristic,458.6842551231384,243.0
Heuristic,526.1975483894348,244.0
Heuristic,556.9446325302124,245.0
Heuristic,991.2783505916595,246.0
Heuristic,1034.771996974945,247.0
Heuristic,1036.0639915466309,249.0
Heuristic,1156.731318473816,250.0
Heuristic,1644.4556548595428,251.0
Heuristic,1644.4627554416656,252.0
Heuristic,2420.923202753067,253.0
Heuristic,2599.7367539405823,254.0
