,runTime,Value
Heuristic,0.0,84.0
Heuristic,22.606406927108765,130.0
Heuristic,39.90195298194885,149.0
Heuristic,57.977813482284546,160.0
Heuristic,73.45090389251709,168.0
Heuristic,89.3266065120697,182.0
Heuristic,105.22534227371216,189.0
Heuristic,123.16697001457214,194.0
Heuristic,138.99465680122375,198.0
Heuristic,194.6286656856537,200.0
Heuristic,539.8919506072998,201.0
Heuristic,600.4853737354279,202.0
Heuristic,617.0461885929108,205.0
Heuristic,632.6533267498016,206.0
Heuristic,651.5959715843201,208.0
Heuristic,1700.5726256370544,210.0
Heuristic,1700.5786275863647,211.0
Heuristic,1717.8930704593658,212.0
