,runTime,Value
Heuristic,0.0,64.0
Heuristic,6.111140727996826,77.0
Heuristic,10.510669469833374,86.0
Heuristic,15.573506116867065,92.0
Heuristic,19.93478226661682,93.0
Heuristic,25.128490209579468,94.0
Heuristic,29.348170518875122,97.0
Heuristic,33.56172490119934,103.0
Heuristic,155.3525972366333,104.0
Heuristic,349.2209858894348,105.0
Heuristic,543.6182334423065,106.0
Heuristic,543.6201078891754,107.0
Heuristic,547.6590263843536,108.0
Heuristic,1152.6666479110718,109.0
Heuristic,1368.3698914051056,110.0
