,runTime,Value
Heuristic,0.0,60.0
Heuristic,8.605737686157227,89.0
Heuristic,13.003121137619019,111.0
Heuristic,19.94074773788452,128.0
Heuristic,25.351691246032715,130.0
Heuristic,31.22895884513855,133.0
Heuristic,37.14756488800049,135.0
Heuristic,43.84516668319702,138.0
Heuristic,49.442766427993774,141.0
Heuristic,56.717506647109985,144.0
Heuristic,62.68419671058655,145.0
Heuristic,125.29039430618286,146.0
Heuristic,131.66567516326904,147.0
Heuristic,138.12603044509888,149.0
Heuristic,145.22600197792053,150.0
Heuristic,151.5450417995453,153.0
Heuristic,579.0691585540771,154.0
Heuristic,586.3272535800934,155.0
Heuristic,1338.6615436077118,157.0
Heuristic,1345.9987246990204,158.0
Heuristic,1674.1511161327362,159.0
