,runTime,Value
Heuristic,0.0,36.0
Heuristic,0.006430864334106445,36.0
Heuristic,8.543107271194458,47.0
Heuristic,10.643836975097656,54.0
Heuristic,11.867592573165894,55.0
Heuristic,14.163013696670532,61.0
Heuristic,16.889479160308838,64.0
Heuristic,19.941308975219727,67.0
Heuristic,23.352658987045288,68.0
Heuristic,37.84659957885742,69.0
Heuristic,38.39025354385376,76.0
Heuristic,38.83433127403259,77.0
Heuristic,43.723981857299805,78.0
Heuristic,48.01075625419617,81.0
Heuristic,51.88837194442749,82.0
Heuristic,52.34858012199402,89.0
Heuristic,57.510772705078125,90.0
Heuristic,84.06699919700623,91.0
Heuristic,84.60867547988892,92.0
Heuristic,90.52626609802246,93.0
Heuristic,128.90567421913147,100.0
Heuristic,166.1828374862671,101.0
Heuristic,173.45001697540283,104.0
Heuristic,295.39758372306824,105.0
Heuristic,305.0712466239929,106.0
Heuristic,549.165167093277,111.0
Heuristic,549.7692022323608,113.0
Heuristic,618.9451179504395,115.0
Heuristic,762.4517772197723,116.0
Heuristic,1001.7821147441864,117.0
Heuristic,1314.846591949463,119.0
Heuristic,1445.9012115001678,121.0
Heuristic,1677.1339235305786,122.0
