,runTime,Value
Heuristic,0.0,64.0
Heuristic,0.005620241165161133,64.0
Heuristic,6.029676198959351,77.0
Heuristic,9.2659912109375,83.0
Heuristic,10.425397872924805,87.0
Heuristic,15.339604616165161,91.0
Heuristic,15.969738245010376,92.0
Heuristic,20.140464305877686,93.0
Heuristic,24.4823215007782,94.0
Heuristic,31.193166971206665,95.0
Heuristic,35.5142867565155,96.0
Heuristic,39.893189907073975,98.0
Heuristic,44.19064235687256,99.0
Heuristic,48.845741271972656,100.0
Heuristic,84.98251533508301,101.0
Heuristic,91.13673448562622,102.0
Heuristic,128.19396114349365,104.0
Heuristic,196.75448060035706,106.0
Heuristic,478.8761661052704,108.0
Heuristic,769.5268149375916,110.0
