,runTime,Value
Heuristic,0.0,120.0
Heuristic,0.008997678756713867,120.0
Heuristic,8.523709535598755,156.0
Heuristic,17.349778413772583,165.0
Heuristic,18.393596410751343,166.0
Heuristic,26.79847025871277,169.0
Heuristic,37.45030450820923,174.0
Heuristic,38.42691731452942,178.0
Heuristic,47.36509394645691,183.0
Heuristic,56.557562589645386,187.0
Heuristic,67.69306802749634,188.0
Heuristic,68.72905325889587,189.0
Heuristic,79.63685774803162,194.0
Heuristic,89.40292119979858,196.0
Heuristic,97.67045259475708,199.0
Heuristic,112.17396378517151,200.0
Heuristic,125.96239829063416,201.0
Heuristic,134.64026641845703,202.0
Heuristic,173.8092839717865,203.0
Heuristic,184.7413318157196,205.0
Heuristic,259.8567261695862,206.0
Heuristic,270.1105742454529,207.0
Heuristic,279.7051944732666,208.0
Heuristic,324.5518112182617,210.0
Heuristic,396.7948594093323,211.0
Heuristic,588.5223407745361,213.0
Heuristic,607.5588841438293,215.0
Heuristic,758.0400817394257,216.0
Heuristic,1212.5994248390198,217.0
Heuristic,1721.1762492656708,218.0
