,runTime,Value
Heuristic,0.0,101.0
Heuristic,0.011873245239257812,101.0
Heuristic,12.178852796554565,144.0
Heuristic,22.595267295837402,157.0
Heuristic,24.07728910446167,162.0
Heuristic,38.77928447723389,171.0
Heuristic,39.943448305130005,172.0
Heuristic,50.639092683792114,180.0
Heuristic,63.91112995147705,189.0
Heuristic,76.88178563117981,193.0
Heuristic,89.81741714477539,196.0
Heuristic,103.68715739250183,201.0
Heuristic,118.34172081947327,206.0
Heuristic,130.78658175468445,211.0
Heuristic,143.50054240226746,214.0
Heuristic,158.2345552444458,216.0
Heuristic,172.33694052696228,223.0
Heuristic,187.18374943733215,224.0
Heuristic,263.7224397659302,225.0
Heuristic,310.65829277038574,226.0
Heuristic,326.2606267929077,228.0
Heuristic,406.7532696723938,230.0
Heuristic,423.4005868434906,232.0
Heuristic,468.9282250404358,233.0
Heuristic,546.0294013023376,237.0
Heuristic,672.1098484992981,238.0
Heuristic,702.1514241695404,239.0
Heuristic,837.6604814529419,240.0
Heuristic,1238.0814781188965,242.0
Heuristic,1264.0144393444061,243.0
Heuristic,1402.9291014671326,244.0
Heuristic,1453.1860790252686,245.0
Heuristic,1470.724259853363,246.0
Heuristic,1517.080705165863,247.0
Heuristic,1563.4163417816162,248.0
