,runTime,Value
Heuristic,0.0,98.0
Heuristic,0.01150369644165039,98.0
Heuristic,7.869429588317871,130.0
Heuristic,15.821634769439697,140.0
Heuristic,17.197797298431396,149.0
Heuristic,23.24929690361023,159.0
Heuristic,31.860886812210083,163.0
Heuristic,32.746280908584595,165.0
Heuristic,41.70413136482239,168.0
Heuristic,49.13545823097229,172.0
Heuristic,50.24321985244751,174.0
Heuristic,57.71296429634094,175.0
Heuristic,65.1955156326294,177.0
Heuristic,72.56996846199036,181.0
Heuristic,142.385240316391,182.0
Heuristic,210.88278079032898,184.0
Heuristic,218.89213919639587,187.0
Heuristic,229.2366602420807,191.0
Heuristic,237.75737953186035,192.0
Heuristic,244.96153807640076,193.0
Heuristic,251.86322855949402,194.0
Heuristic,288.97119975090027,195.0
Heuristic,419.48717522621155,197.0
Heuristic,433.22403931617737,198.0
Heuristic,830.5944473743439,199.0
