,runTime,Value
Heuristic,0.0,116.0
Heuristic,0.015122413635253906,116.0
Heuristic,15.115971803665161,204.0
Heuristic,35.99715733528137,216.0
Heuristic,57.173418045043945,231.0
Heuristic,76.96503710746765,240.0
Heuristic,96.44014644622803,251.0
Heuristic,98.28455328941345,252.0
Heuristic,121.70324158668518,259.0
Heuristic,145.06807398796082,264.0
Heuristic,168.94507551193237,267.0
Heuristic,191.71198296546936,273.0
Heuristic,213.2724609375,275.0
Heuristic,236.32264137268066,280.0
Heuristic,258.4586400985718,283.0
Heuristic,280.11324667930603,286.0
Heuristic,301.63948607444763,289.0
Heuristic,325.04415559768677,290.0
Heuristic,349.3779103755951,294.0
Heuristic,371.48872232437134,295.0
Heuristic,402.11545968055725,296.0
Heuristic,434.00997376441956,297.0
Heuristic,465.44735312461853,300.0
Heuristic,494.6118474006653,301.0
Heuristic,558.8960936069489,305.0
Heuristic,590.0990524291992,306.0
Heuristic,680.7053940296173,308.0
Heuristic,711.3862361907959,309.0
Heuristic,778.7805259227753,310.0
Heuristic,814.2620723247528,311.0
Heuristic,845.9845328330994,312.0
