,runTime,Value
Heuristic,0.0,68.0
Heuristic,0.007742643356323242,68.0
Heuristic,2.2149877548217773,84.0
Heuristic,4.076237201690674,88.0
Heuristic,5.8538947105407715,94.0
Heuristic,7.025517225265503,95.0
Heuristic,9.573708534240723,100.0
Heuristic,11.937488794326782,104.0
Heuristic,12.382531642913818,105.0
Heuristic,14.212169647216797,108.0
Heuristic,17.42503070831299,109.0
Heuristic,20.05032706260681,110.0
Heuristic,22.640328884124756,111.0
Heuristic,25.338207721710205,113.0
Heuristic,25.769967079162598,114.0
Heuristic,29.070582389831543,115.0
Heuristic,56.15089273452759,116.0
Heuristic,56.15655708312988,117.0
Heuristic,56.158554792404175,118.0
Heuristic,59.413851499557495,119.0
Heuristic,70.31117057800293,120.0
