,runTime,Value
Heuristic,0.0,104.0
Heuristic,0.011724472045898438,104.0
Heuristic,13.019973278045654,202.0
Heuristic,92.01559591293335,224.0
Heuristic,113.81668591499329,252.0
Heuristic,133.74741435050964,256.0
Heuristic,140.9016673564911,260.0
Heuristic,266.99170684814453,268.0
Heuristic,285.5262620449066,270.0
Heuristic,316.55937576293945,273.0
Heuristic,347.5604724884033,274.0
Heuristic,379.17858815193176,275.0
Heuristic,410.9764242172241,276.0
Heuristic,546.0125300884247,278.0
Heuristic,3600.0403270721436,279.0
