,runTime,Value
Heuristic,0.0,84.0
Heuristic,0.008998870849609375,84.0
Heuristic,23.852539777755737,143.0
Heuristic,36.91954207420349,154.0
Heuristic,50.20517420768738,174.0
Heuristic,63.66075849533081,178.0
Heuristic,76.86480593681335,181.0
Heuristic,129.0623960494995,184.0
Heuristic,166.77796387672424,195.0
Heuristic,197.88264274597168,196.0
Heuristic,332.4269185066223,197.0
Heuristic,354.9248592853546,199.0
Heuristic,503.97045516967773,201.0
Heuristic,503.97545313835144,202.0
Heuristic,556.6590883731842,204.0
Heuristic,586.273330450058,206.0
Heuristic,682.9906442165375,207.0
Heuristic,805.2573421001434,209.0
Heuristic,859.2024660110474,211.0
Heuristic,936.6516356468201,213.0
Heuristic,1662.9083082675934,214.0
Heuristic,3514.638708114624,215.0
