,runTime,Value
Heuristic,0.0,76.0
Heuristic,0.008546590805053711,76.0
Heuristic,20.174248695373535,123.0
Heuristic,39.17821383476257,145.0
Heuristic,58.167120933532715,157.0
Heuristic,77.21928548812866,159.0
Heuristic,80.39532852172852,167.0
Heuristic,100.0633397102356,172.0
Heuristic,148.51948142051697,173.0
Heuristic,243.07846355438232,177.0
Heuristic,296.70622754096985,178.0
Heuristic,351.0181713104248,181.0
Heuristic,509.5743932723999,182.0
Heuristic,562.396475315094,183.0
Heuristic,562.4004664421082,184.0
Heuristic,570.5382659435272,186.0
Heuristic,570.5450611114502,187.0
Heuristic,623.3586649894714,188.0
Heuristic,748.7292761802673,189.0
Heuristic,862.983945608139,190.0
Heuristic,882.7126536369324,191.0
Heuristic,1894.990178823471,192.0
Heuristic,1979.8588480949402,193.0
Heuristic,2251.840726852417,194.0
Heuristic,2251.848712682724,195.0
