,runTime,Value
Heuristic,0.0,48.0
Heuristic,0.006022453308105469,48.0
Heuristic,1.9289488792419434,75.0
Heuristic,3.695650815963745,81.0
Heuristic,5.47136116027832,88.0
Heuristic,7.236054182052612,93.0
Heuristic,9.372620582580566,99.0
Heuristic,11.18836522102356,103.0
Heuristic,24.25528049468994,106.0
Heuristic,24.257320642471313,107.0
Heuristic,30.447595596313477,109.0
Heuristic,49.52829146385193,112.0
Heuristic,64.26832675933838,113.0
Heuristic,66.07584524154663,115.0
Heuristic,174.12758255004883,116.0
Heuristic,177.7630364894867,117.0
Heuristic,598.1868298053741,118.0
Heuristic,741.6349551677704,120.0
