,runTime,Value
Heuristic,0.0,92.0
Heuristic,0.009039163589477539,92.0
Heuristic,11.607387781143188,140.0
Heuristic,25.26353907585144,167.0
Heuristic,44.04366898536682,187.0
Heuristic,56.21299433708191,190.0
Heuristic,69.8126630783081,192.0
Heuristic,84.68199038505554,196.0
Heuristic,97.9078676700592,200.0
Heuristic,111.58567070960999,201.0
Heuristic,132.41196990013123,204.0
Heuristic,154.22996282577515,208.0
Heuristic,267.43367290496826,211.0
Heuristic,529.874103307724,212.0
Heuristic,556.6537714004517,214.0
Heuristic,556.6597714424133,215.0
Heuristic,556.68115067482,217.0
Heuristic,629.5635266304016,220.0
Heuristic,739.95277094841,221.0
Heuristic,777.1832981109619,225.0
Heuristic,884.730678319931,226.0
Heuristic,1013.4598879814148,228.0
Heuristic,1034.459972858429,229.0
