,runTime,Value
Heuristic,0.0,84.0
Heuristic,22.966342449188232,130.0
Heuristic,56.365514516830444,160.0
Heuristic,84.31441879272461,175.0
Heuristic,104.09389781951904,180.0
Heuristic,122.90386819839478,185.0
Heuristic,141.34957122802734,188.0
Heuristic,163.04968333244324,189.0
Heuristic,182.52515983581543,190.0
Heuristic,233.0453600883484,194.0
Heuristic,248.49716639518738,195.0
Heuristic,1192.9898564815521,198.0
Heuristic,1317.1581945419312,200.0
Heuristic,1336.2227177619934,202.0
Heuristic,1355.4150598049164,203.0
