,runTime,Value
Heuristic,0.0,88.0
Heuristic,0.011666536331176758,88.0
Heuristic,12.720686435699463,181.0
Heuristic,27.628791570663452,190.0
Heuristic,42.61701059341431,205.0
Heuristic,57.255555152893066,214.0
Heuristic,74.24786257743835,218.0
Heuristic,94.62040114402771,221.0
Heuristic,112.10552978515625,224.0
Heuristic,128.56013441085815,229.0
Heuristic,144.8129906654358,230.0
Heuristic,161.87708806991577,233.0
Heuristic,205.07552409172058,234.0
Heuristic,217.42976689338684,235.0
Heuristic,242.72958397865295,237.0
Heuristic,255.35591864585876,238.0
Heuristic,367.1084306240082,239.0
Heuristic,417.1192457675934,240.0
Heuristic,730.2971246242523,241.0
Heuristic,1331.9237802028656,242.0
Heuristic,1348.7639570236206,243.0
Heuristic,1581.4572212696075,245.0
Heuristic,1634.0260653495789,246.0
Heuristic,1657.661724805832,248.0
