,runTime,Value
Heuristic,0.0,76.0
Heuristic,0.008336305618286133,76.0
Heuristic,19.63976216316223,124.0
Heuristic,32.51120567321777,143.0
Heuristic,47.458211183547974,147.0
Heuristic,60.735705852508545,149.0
Heuristic,73.92258882522583,154.0
Heuristic,91.57504177093506,159.0
Heuristic,108.01785588264465,160.0
Heuristic,122.78804159164429,164.0
Heuristic,137.2442705631256,165.0
Heuristic,156.20156049728394,166.0
Heuristic,172.08577394485474,169.0
Heuristic,187.59524774551392,175.0
Heuristic,211.91731977462769,176.0
Heuristic,235.33351945877075,177.0
Heuristic,252.10839986801147,178.0
Heuristic,272.652179479599,181.0
Heuristic,295.32402086257935,182.0
Heuristic,311.95719718933105,183.0
Heuristic,331.2064492702484,186.0
Heuristic,562.2596278190613,188.0
Heuristic,573.4553158283234,189.0
Heuristic,1114.1958978176117,190.0
Heuristic,1144.5897917747498,192.0
Heuristic,1577.5238387584686,194.0
Heuristic,1618.5039064884186,195.0
