,runTime,Value
Heuristic,0.0,60.0
Heuristic,0.00836491584777832,60.0
Heuristic,8.842484474182129,89.0
Heuristic,14.749524116516113,109.0
Heuristic,15.34277081489563,111.0
Heuristic,21.87053155899048,119.0
Heuristic,27.99151611328125,129.0
Heuristic,36.51175904273987,132.0
Heuristic,45.14618158340454,138.0
Heuristic,53.17210078239441,140.0
Heuristic,62.34376788139343,141.0
Heuristic,71.18022108078003,142.0
Heuristic,82.24930357933044,145.0
Heuristic,90.41774249076843,148.0
Heuristic,101.23848819732666,150.0
Heuristic,135.74518966674805,151.0
Heuristic,206.34275817871094,152.0
Heuristic,271.8164908885956,154.0
Heuristic,282.77214336395264,155.0
Heuristic,613.2477180957794,157.0
Heuristic,757.8078281879425,158.0
Heuristic,1356.574045419693,159.0
Heuristic,1546.170573234558,160.0
