,runTime,Value
Heuristic,0.0,36.0
Heuristic,0.006196022033691406,36.0
Heuristic,8.535257577896118,47.0
Heuristic,11.18627667427063,56.0
Heuristic,14.727650165557861,77.0
Heuristic,18.68401265144348,83.0
Heuristic,23.539049863815308,84.0
Heuristic,28.620027542114258,86.0
Heuristic,70.68067693710327,92.0
Heuristic,81.96512913703918,93.0
Heuristic,85.9440906047821,95.0
Heuristic,251.9473512172699,97.0
Heuristic,255.86948537826538,99.0
Heuristic,270.50408387184143,100.0
Heuristic,274.04901361465454,101.0
Heuristic,278.30685234069824,103.0
Heuristic,282.2568519115448,105.0
Heuristic,318.14329075813293,106.0
Heuristic,324.52681732177734,107.0
Heuristic,328.8727538585663,108.0
Heuristic,333.14651250839233,109.0
Heuristic,337.21866393089294,110.0
Heuristic,452.88640093803406,112.0
Heuristic,469.1248188018799,114.0
Heuristic,586.1295251846313,115.0
Heuristic,624.5445401668549,116.0
Heuristic,793.1330513954163,118.0
Heuristic,793.1360530853271,119.0
Heuristic,802.9227545261383,120.0
Heuristic,814.3361322879791,121.0
Heuristic,913.3820588588715,122.0
Heuristic,1029.374741077423,123.0
