,runTime,Value
Heuristic,0.0,100.0
Heuristic,0.009353160858154297,100.0
Heuristic,12.707916975021362,148.0
Heuristic,26.777621507644653,185.0
Heuristic,27.763240575790405,188.0
Heuristic,41.64114785194397,198.0
Heuristic,55.74705648422241,200.0
Heuristic,95.05414962768555,202.0
Heuristic,106.1706748008728,205.0
Heuristic,116.43925404548645,206.0
Heuristic,128.92277097702026,211.0
Heuristic,140.11905241012573,214.0
Heuristic,150.09189867973328,218.0
Heuristic,177.65375638008118,221.0
Heuristic,188.64033794403076,222.0
Heuristic,263.6861763000488,228.0
Heuristic,279.12367010116577,229.0
Heuristic,298.70210433006287,230.0
Heuristic,319.9823155403137,231.0
Heuristic,401.16109585762024,232.0
Heuristic,416.7022030353546,234.0
Heuristic,780.1965324878693,235.0
Heuristic,991.300806760788,236.0
Heuristic,1366.0100147724152,237.0
Heuristic,1590.5165538787842,240.0
