,runTime,Value
Heuristic,0.0,60.0
Heuristic,0.006072521209716797,60.0
Heuristic,12.086325407028198,87.0
Heuristic,18.42342209815979,111.0
Heuristic,23.312978267669678,119.0
Heuristic,31.83439040184021,123.0
Heuristic,40.49244046211243,126.0
Heuristic,45.84805178642273,131.0
Heuristic,52.830976247787476,133.0
Heuristic,63.85141849517822,138.0
Heuristic,69.6790292263031,139.0
Heuristic,77.52886319160461,143.0
Heuristic,89.8304615020752,145.0
Heuristic,96.86026692390442,147.0
Heuristic,104.92171287536621,148.0
Heuristic,140.5936369895935,149.0
Heuristic,153.0927233695984,152.0
Heuristic,168.98539209365845,155.0
Heuristic,175.62023901939392,157.0
Heuristic,823.151703119278,158.0
Heuristic,851.8803107738495,160.0
