,runTime,Value
Heuristic,0.0,68.0
Heuristic,0.0063669681549072266,68.0
Heuristic,16.603962421417236,109.0
Heuristic,27.07729959487915,130.0
Heuristic,37.02527666091919,137.0
Heuristic,41.511300563812256,143.0
Heuristic,55.3510799407959,146.0
Heuristic,63.19830012321472,157.0
Heuristic,71.91142416000366,158.0
Heuristic,89.57403326034546,159.0
Heuristic,98.44459819793701,164.0
Heuristic,115.26720809936523,167.0
Heuristic,154.66317176818848,169.0
Heuristic,175.40384936332703,170.0
Heuristic,193.16821694374084,171.0
Heuristic,274.4522349834442,173.0
Heuristic,313.3376865386963,174.0
Heuristic,354.2967252731323,175.0
Heuristic,423.74433732032776,177.0
Heuristic,451.98185086250305,179.0
Heuristic,560.2561461925507,180.0
Heuristic,664.0258476734161,181.0
Heuristic,991.8474631309509,182.0
