,runTime,Value
Heuristic,0.0,48.0
Heuristic,0.004975318908691406,48.0
Heuristic,11.582207679748535,74.0
Heuristic,16.553595066070557,81.0
Heuristic,20.62044358253479,92.0
Heuristic,25.141078233718872,103.0
Heuristic,33.2207248210907,110.0
Heuristic,74.02989482879639,112.0
Heuristic,110.35405015945435,115.0
Heuristic,226.70280718803406,116.0
Heuristic,264.6105799674988,118.0
Heuristic,272.16168785095215,120.0
Heuristic,285.4226484298706,122.0
Heuristic,292.5378928184509,123.0
Heuristic,317.35466051101685,124.0
Heuristic,485.20387721061707,125.0
Heuristic,853.3010058403015,128.0
Heuristic,1034.7419061660767,129.0
Heuristic,1034.756718158722,130.0
Heuristic,1034.7626621723175,131.0
Heuristic,1446.2060766220093,132.0
