,runTime,Value
Heuristic,0.0,72.0
Heuristic,0.009975671768188477,72.0
Heuristic,12.44875168800354,133.0
Heuristic,24.607558727264404,154.0
Heuristic,31.801806688308716,168.0
Heuristic,44.84422707557678,172.0
Heuristic,56.84497857093811,180.0
Heuristic,66.19475030899048,183.0
Heuristic,84.0620846748352,186.0
Heuristic,122.7050518989563,187.0
Heuristic,166.4755494594574,189.0
Heuristic,175.82122993469238,190.0
Heuristic,219.84150075912476,191.0
Heuristic,274.12382340431213,193.0
Heuristic,389.7615234851837,199.0
Heuristic,399.7558493614197,200.0
Heuristic,421.05838680267334,203.0
Heuristic,460.1909370422363,204.0
Heuristic,489.39172101020813,205.0
Heuristic,910.882180929184,207.0
Heuristic,954.5794260501862,208.0
Heuristic,1008.7446279525757,209.0
Heuristic,1023.3124122619629,210.0
Heuristic,1037.4382197856903,213.0
Heuristic,1108.9018878936768,214.0
Heuristic,1461.3438003063202,215.0
Heuristic,1701.1467204093933,216.0
