,runTime,Value
Heuristic,0.0,84.0
Heuristic,0.00936126708984375,84.0
Heuristic,28.621551990509033,131.0
Heuristic,43.577922105789185,146.0
Heuristic,44.45673394203186,147.0
Heuristic,54.85644221305847,153.0
Heuristic,73.73594093322754,155.0
Heuristic,83.00020360946655,164.0
Heuristic,93.14032864570618,177.0
Heuristic,113.37245988845825,179.0
Heuristic,124.40503859519958,186.0
Heuristic,143.44573974609375,188.0
Heuristic,169.31700825691223,191.0
Heuristic,194.92586612701416,197.0
Heuristic,206.38510751724243,198.0
Heuristic,236.70776867866516,199.0
Heuristic,251.31043338775635,202.0
Heuristic,262.7080554962158,203.0
Heuristic,293.36201095581055,204.0
Heuristic,399.1259934902191,206.0
Heuristic,451.928430557251,207.0
Heuristic,495.99177074432373,212.0
