,runTime,Value
Heuristic,0.0,42.0
Heuristic,0.004592180252075195,42.0
Heuristic,7.636413335800171,57.0
Heuristic,10.591993808746338,66.0
Heuristic,13.49156641960144,78.0
Heuristic,17.824596643447876,89.0
Heuristic,23.795721769332886,90.0
Heuristic,28.33988928794861,93.0
Heuristic,34.58256697654724,99.0
Heuristic,40.32830810546875,102.0
Heuristic,96.30995750427246,103.0
Heuristic,232.43883562088013,104.0
Heuristic,238.7020721435547,105.0
Heuristic,517.396490573883,107.0
Heuristic,555.4198243618011,108.0
Heuristic,1289.8560318946838,110.0
