,runTime,Value
Heuristic,0.0,88.0
Heuristic,0.007543802261352539,88.0
Heuristic,14.606804847717285,171.0
Heuristic,32.4849054813385,202.0
Heuristic,46.41886305809021,207.0
Heuristic,94.3135404586792,216.0
Heuristic,110.56004571914673,218.0
Heuristic,161.6901879310608,222.0
Heuristic,176.04974222183228,223.0
Heuristic,224.63605737686157,229.0
Heuristic,304.7322518825531,230.0
Heuristic,383.4951446056366,233.0
Heuristic,399.11307764053345,234.0
Heuristic,453.0314085483551,236.0
Heuristic,466.6079361438751,237.0
Heuristic,516.687267780304,238.0
Heuristic,604.0926973819733,239.0
Heuristic,747.094987154007,241.0
Heuristic,813.9705855846405,243.0
Heuristic,970.7988817691803,245.0
Heuristic,998.6162452697754,246.0
Heuristic,1360.6468667984009,247.0
