,runTime,Value
Heuristic,0.0,84.0
Heuristic,0.019929885864257812,84.0
Heuristic,22.457205057144165,150.0
Heuristic,32.014182567596436,173.0
Heuristic,41.26205396652222,184.0
Heuristic,50.61070227622986,191.0
Heuristic,60.171820878982544,195.0
Heuristic,112.24863338470459,199.0
Heuristic,134.7001256942749,200.0
Heuristic,163.07969784736633,201.0
Heuristic,194.27723574638367,202.0
Heuristic,226.71673107147217,203.0
Heuristic,252.9185028076172,204.0
Heuristic,285.72845697402954,208.0
Heuristic,348.00430154800415,212.0
Heuristic,376.73780393600464,214.0
Heuristic,626.311527967453,215.0
Heuristic,1016.4863705635071,216.0
Heuristic,1365.5102922916412,217.0
Heuristic,2425.5798547267914,219.0
