,runTime,Value
Heuristic,0.0,68.0
Heuristic,0.008862733840942383,68.0
Heuristic,15.714354753494263,103.0
Heuristic,32.88338351249695,119.0
Heuristic,49.025503158569336,134.0
Heuristic,65.9478108882904,145.0
Heuristic,82.59775996208191,152.0
Heuristic,99.12645673751831,160.0
Heuristic,114.28691053390503,164.0
Heuristic,130.11330914497375,166.0
Heuristic,159.77434849739075,167.0
Heuristic,176.06173396110535,168.0
Heuristic,263.88237476348877,169.0
Heuristic,278.99307203292847,170.0
Heuristic,326.5784833431244,172.0
Heuristic,635.6291627883911,173.0
Heuristic,1714.2993240356445,174.0
Heuristic,1939.967477798462,175.0
Heuristic,2096.7973778247833,177.0
Heuristic,2552.7233560085297,178.0
Heuristic,2569.4789056777954,179.0
Heuristic,2798.9744708538055,180.0
Heuristic,2953.728593826294,181.0
Heuristic,2953.733592748642,183.0
