,runTime,Value
Heuristic,0.0,96.0
Heuristic,0.010919809341430664,96.0
Heuristic,12.125374555587769,197.0
Heuristic,12.26698899269104,197.0
Heuristic,30.38921809196472,218.0
Heuristic,30.854440212249756,218.0
Heuristic,47.4451322555542,227.0
Heuristic,47.55914497375488,227.0
Heuristic,63.07543659210205,243.0
Heuristic,63.213679790496826,243.0
Heuristic,81.37304162979126,245.0
Heuristic,81.56073689460754,245.0
Heuristic,98.64694952964783,246.0
Heuristic,98.79276823997498,246.0
Heuristic,114.90545868873596,249.0
Heuristic,115.02476143836975,249.0
Heuristic,130.8277246952057,255.0
Heuristic,130.97795915603638,255.0
Heuristic,1161.3794009685516,256.0
Heuristic,1161.3899502754211,257.0
Heuristic,1386.7372138500214,258.0
Heuristic,1386.7534229755402,259.0
Heuristic,3399.486508131027,260.0
Heuristic,3600.2166028022766,261.0
