,runTime,Value
Heuristic,0.0,88.0
Heuristic,0.010811328887939453,88.0
Heuristic,12.677654027938843,160.0
Heuristic,39.29688358306885,183.0
Heuristic,67.0207633972168,210.0
Heuristic,94.05723285675049,216.0
Heuristic,175.6091229915619,219.0
Heuristic,202.0524821281433,222.0
Heuristic,208.96429109573364,223.0
Heuristic,232.70722723007202,230.0
Heuristic,248.86710619926453,234.0
Heuristic,283.77328419685364,236.0
Heuristic,412.7168092727661,237.0
Heuristic,428.0371050834656,238.0
Heuristic,747.3407542705536,239.0
Heuristic,963.0055248737335,241.0
Heuristic,979.8861126899719,243.0
Heuristic,1011.8951177597046,244.0
Heuristic,1223.8747100830078,245.0
Heuristic,1553.4193177223206,247.0
Heuristic,2650.959103345871,248.0
