,runTime,Value
Heuristic,0.0,100.0
Heuristic,0.008002758026123047,100.0
Heuristic,11.840937376022339,149.0
Heuristic,33.494961977005005,191.0
Heuristic,55.41445016860962,197.0
Heuristic,77.51711964607239,206.0
Heuristic,99.54113721847534,208.0
Heuristic,130.03364944458008,212.0
Heuristic,192.32583928108215,214.0
Heuristic,227.18228888511658,217.0
Heuristic,275.2913181781769,221.0
Heuristic,292.7846529483795,223.0
Heuristic,321.0833785533905,224.0
Heuristic,351.355327129364,226.0
Heuristic,403.0858881473541,230.0
Heuristic,491.58912801742554,232.0
Heuristic,631.8218860626221,233.0
Heuristic,930.0378794670105,234.0
Heuristic,930.0672926902771,235.0
Heuristic,1857.1032633781433,236.0
