,runTime,Value
Heuristic,0.0,92.0
Heuristic,0.013262748718261719,92.0
Heuristic,9.194472789764404,151.0
Heuristic,21.36632204055786,176.0
Heuristic,35.01196265220642,184.0
Heuristic,49.542784690856934,190.0
Heuristic,62.80783557891846,192.0
Heuristic,76.35577416419983,196.0
Heuristic,89.79057025909424,198.0
Heuristic,103.06568837165833,206.0
Heuristic,118.23467803001404,210.0
Heuristic,130.08053946495056,214.0
Heuristic,173.045268535614,216.0
Heuristic,191.85514497756958,219.0
Heuristic,218.9759395122528,220.0
Heuristic,276.4997091293335,222.0
Heuristic,285.79653882980347,223.0
Heuristic,331.79127502441406,224.0
Heuristic,418.32311034202576,226.0
Heuristic,432.66114139556885,227.0
Heuristic,445.7458779811859,229.0
Heuristic,561.218932390213,232.0
Heuristic,661.3348503112793,233.0
Heuristic,707.2604339122772,234.0
Heuristic,707.2685923576355,235.0
Heuristic,1021.4896795749664,236.0
Heuristic,1610.8812851905823,237.0
