,runTime,Value
Heuristic,0.0,104.0
Heuristic,0.012078523635864258,104.0
Heuristic,12.61221957206726,217.0
Heuristic,33.671464681625366,244.0
Heuristic,61.56023406982422,257.0
Heuristic,82.66504907608032,266.0
Heuristic,103.18410682678223,267.0
Heuristic,134.55724048614502,271.0
Heuristic,164.7725214958191,277.0
Heuristic,188.1032943725586,278.0
Heuristic,216.706289768219,285.0
Heuristic,302.7189793586731,287.0
Heuristic,361.93172550201416,288.0
Heuristic,1187.3414788246155,289.0
Heuristic,2990.559249162674,290.0
