,runTime,Value
Heuristic,0.0,84.0
Heuristic,22.78762435913086,143.0
Heuristic,37.32296562194824,144.0
Heuristic,49.01136064529419,147.0
Heuristic,64.42091083526611,172.0
Heuristic,80.40839624404907,175.0
Heuristic,100.10401797294617,176.0
Heuristic,112.41483974456787,178.0
Heuristic,122.701504945755,185.0
Heuristic,142.70519399642944,188.0
Heuristic,157.0399899482727,195.0
Heuristic,176.44448137283325,197.0
Heuristic,363.8754162788391,198.0
Heuristic,380.8880355358124,200.0
Heuristic,669.493115901947,204.0
Heuristic,694.000687122345,207.0
Heuristic,2022.737910747528,208.0
