,runTime,Value
Heuristic,0.0,92.0
Heuristic,11.07563328742981,140.0
Heuristic,29.145243883132935,150.0
Heuristic,56.241955518722534,154.0
Heuristic,81.00864887237549,158.0
Heuristic,90.18350291252136,161.0
Heuristic,118.13934373855591,182.0
Heuristic,135.6102454662323,183.0
Heuristic,153.1412296295166,192.0
Heuristic,181.7205367088318,194.0
Heuristic,206.40082693099976,202.0
Heuristic,232.68438291549683,203.0
Heuristic,265.48679852485657,206.0
Heuristic,290.5230174064636,208.0
Heuristic,320.8692886829376,210.0
Heuristic,364.7006015777588,212.0
Heuristic,479.6613736152649,214.0
Heuristic,2793.1421122550964,215.0
Heuristic,2820.1194639205933,216.0
Heuristic,2849.657771587372,219.0
Heuristic,3208.2811591625214,220.0
