,runTime,Value
Heuristic,0.0,68.0
Heuristic,12.632133483886719,110.0
Heuristic,15.508874416351318,127.0
Heuristic,21.228132486343384,129.0
Heuristic,26.44186305999756,134.0
Heuristic,33.4325897693634,145.0000000045846
Heuristic,33.453574419021606,145.00000000802638
Heuristic,39.8128387928009,146.0
Heuristic,46.66223168373108,147.0
Heuristic,54.610681772232056,149.0
Heuristic,62.46753549575806,150.0
Heuristic,70.66033887863159,152.0
Heuristic,79.14403176307678,154.0
Heuristic,88.49023270606995,155.0
Heuristic,97.10628890991211,157.0
Heuristic,106.19040107727051,159.0
Heuristic,120.64160323143005,161.0
Heuristic,129.91503262519836,166.0
Heuristic,142.7861180305481,167.0
Heuristic,385.46540236473083,168.0
Heuristic,627.7226316928864,169.0
Heuristic,2578.3493518829346,171.0
Heuristic,2731.3504877090454,172.0
Heuristic,2959.7682209014893,173.0
