,runTime,Value
Heuristic,0.0,76.0
Heuristic,19.293644666671753,123.0
Heuristic,23.413394451141357,139.0
Heuristic,30.509267807006836,143.0
Heuristic,38.62539625167847,151.0
Heuristic,48.94123125076294,156.0
Heuristic,59.84520173072815,165.0
Heuristic,72.68181920051575,169.0
Heuristic,84.85569357872009,170.0
Heuristic,98.39891529083252,172.0
Heuristic,110.16538381576538,174.0
Heuristic,123.60014772415161,180.0
Heuristic,134.60278582572937,181.0
Heuristic,147.98035168647766,182.0
Heuristic,169.63575530052185,184.0
Heuristic,181.4942843914032,187.0
Heuristic,1392.8091242313385,188.0
Heuristic,1420.1965916156769,190.0
Heuristic,1435.2204949855804,193.0
