,runTime,Value
Heuristic,0.0,88.0
Heuristic,11.875644207000732,160.0
Heuristic,51.12426805496216,178.0
Heuristic,119.69888472557068,190.0
Heuristic,176.63459134101868,195.0
Heuristic,239.5582206249237,201.0
Heuristic,331.42342352867126,202.0
Heuristic,381.58085203170776,207.0
Heuristic,456.3592150211334,216.0
Heuristic,529.1556897163391,217.0
Heuristic,593.0552062988281,218.0
Heuristic,648.368720293045,222.0
Heuristic,711.9893839359283,224.0
Heuristic,773.5659084320068,226.0
Heuristic,837.4688704013824,230.0
Heuristic,900.8130006790161,232.0
Heuristic,964.3093483448029,233.0
Heuristic,1036.963314294815,234.0
Heuristic,1103.5215108394623,236.0
Heuristic,1165.2038958072662,237.0
Heuristic,1229.613798379898,240.0
Heuristic,1302.380219221115,241.0
Heuristic,2142.534185409546,242.0
Heuristic,2285.8930015563965,243.0
Heuristic,2371.769766807556,244.0
Heuristic,2447.3736248016357,246.0
Heuristic,3182.7755167484283,247.0
