,runTime,Value
Heuristic,0.0,122.0
Heuristic,0.013181447982788086,122.0
Heuristic,18.618061304092407,205.0
Heuristic,43.83519101142883,246.0
Heuristic,70.06205558776855,257.0
Heuristic,122.70494055747986,271.0
Heuristic,147.98367309570312,274.0
Heuristic,201.13997316360474,277.0
Heuristic,225.33793926239014,279.0
Heuristic,278.4664616584778,282.0
Heuristic,364.5053198337555,284.0
Heuristic,385.188086271286,289.0
Heuristic,444.68054604530334,291.0
Heuristic,537.209507226944,294.0
Heuristic,560.1177778244019,300.0
Heuristic,613.727703332901,304.0
Heuristic,639.7800471782684,305.0
Heuristic,699.087192773819,306.0
Heuristic,725.5671310424805,310.0
Heuristic,786.75212931633,311.0
Heuristic,915.0495936870575,312.0
Heuristic,1054.9068248271942,313.0
Heuristic,1140.5356287956238,314.0
Heuristic,1473.6819257736206,315.0
Heuristic,1734.405633687973,316.0
Heuristic,1770.1525077819824,317.0
