,runTime,Value
Heuristic,0.0,100.0
Heuristic,0.010446786880493164,100.0
Heuristic,13.685388088226318,182.0
Heuristic,26.815996408462524,208.0
Heuristic,43.920435428619385,218.0
Heuristic,64.6189775466919,227.0
Heuristic,81.0267128944397,232.0
Heuristic,94.94742631912231,237.0
Heuristic,144.86711311340332,242.0
Heuristic,162.06436204910278,244.0
Heuristic,183.62988758087158,246.0
Heuristic,201.59034776687622,250.0
Heuristic,254.38772320747375,253.0
Heuristic,271.0485165119171,254.0
Heuristic,292.60493874549866,255.0
Heuristic,344.8890335559845,257.0
Heuristic,887.4212176799774,259.0
Heuristic,887.4295198917389,261.0
Heuristic,1185.0052027702332,262.0
Heuristic,1224.020200252533,265.0
Heuristic,1245.2217342853546,266.0
Heuristic,1572.3284068107605,267.0
