,runTime,Value
Heuristic,0.0,98.0
Heuristic,0.009181737899780273,98.0
Heuristic,7.709545850753784,130.0
Heuristic,15.901613235473633,139.0
Heuristic,25.39526391029358,153.0
Heuristic,39.0465407371521,163.0
Heuristic,46.13718247413635,176.0
Heuristic,86.75143623352051,178.0
Heuristic,93.19695472717285,182.0
Heuristic,208.09783840179443,185.0
Heuristic,234.12328004837036,186.0
Heuristic,316.0031793117523,190.0
Heuristic,357.0780313014984,191.0
Heuristic,394.8364794254303,192.0
Heuristic,845.7810266017914,193.0
Heuristic,981.3009948730469,194.0
Heuristic,1358.2078664302826,198.0
Heuristic,1561.2371897697449,199.0
