,runTime,Value
Heuristic,0.0,85.0
Heuristic,0.007681608200073242,85.0
Heuristic,12.252919435501099,106.0
Heuristic,19.41010046005249,118.0
Heuristic,23.48456883430481,130.0
Heuristic,31.937575578689575,138.0
Heuristic,44.36150932312012,142.0
Heuristic,50.23624539375305,145.0
Heuristic,57.94021248817444,155.0
Heuristic,68.89233827590942,160.0
Heuristic,75.98875999450684,161.0
Heuristic,118.53336334228516,163.0
Heuristic,124.25332355499268,164.0
Heuristic,190.1133840084076,166.0
Heuristic,415.15016078948975,167.0
Heuristic,421.8054542541504,168.0
Heuristic,444.094758272171,169.0
Heuristic,480.9051721096039,171.0
Heuristic,521.5118525028229,172.0
Heuristic,565.7549953460693,173.0
Heuristic,776.6326551437378,175.0
Heuristic,847.7848474979401,177.0
Heuristic,853.7221891880035,179.0
Heuristic,865.8715059757233,180.0
Heuristic,876.4147727489471,181.0
